accession,sample_id,location,pipeline,Archaea Candidatus_Diapherotrites,Archaea Candidatus_Micrarchaeota,Archaea Candidatus_Nanohaloarchaeota,Archaea Candidatus_Verstraetearchaeota,Archaea Crenarchaeota,Archaea Euryarchaeota,Archaea Nanoarchaeota,Archaea Thaumarchaeota,Bacteria Acidobacteria,Bacteria Actinobacteria,Bacteria Aquificae,Bacteria Armatimonadetes,Bacteria Bacteroidetes,Bacteria Balneolaeota,Bacteria Caldiserica,Bacteria Calditrichaeota,Bacteria Candidatus_Abawacabacteria,Bacteria Candidatus_Adlerbacteria,Bacteria Candidatus_Amesbacteria,Bacteria Candidatus_Aminicenantes,Bacteria Candidatus_Atribacteria,Bacteria Candidatus_Azambacteria,Bacteria Candidatus_Beckwithbacteria,Bacteria Candidatus_Berkelbacteria,Bacteria Candidatus_Blackburnbacteria,Bacteria Candidatus_Brennerbacteria,Bacteria Candidatus_Buchananbacteria,Bacteria Candidatus_Campbellbacteria,Bacteria Candidatus_Chisholmbacteria,Bacteria Candidatus_Cloacimonetes,Bacteria Candidatus_Collierbacteria,Bacteria Candidatus_Colwellbacteria,Bacteria Candidatus_Curtissbacteria,Bacteria Candidatus_Daviesbacteria,Bacteria Candidatus_Doudnabacteria,Bacteria Candidatus_Edwardsbacteria,Bacteria Candidatus_Falkowbacteria,Bacteria Candidatus_Fermentibacteria,Bacteria Candidatus_Giovannonibacteria,Bacteria Candidatus_Gottesmanbacteria,Bacteria Candidatus_Gracilibacteria,Bacteria Candidatus_Harrisonbacteria,Bacteria Candidatus_Hydrogenedentes,Bacteria Candidatus_Jorgensenbacteria,Bacteria Candidatus_Kaiserbacteria,Bacteria Candidatus_Kerfeldbacteria,Bacteria Candidatus_Komeilibacteria,Bacteria Candidatus_Kuenenbacteria,Bacteria Candidatus_Latescibacteria,Bacteria Candidatus_Levybacteria,Bacteria Candidatus_Liptonbacteria,Bacteria Candidatus_Lloydbacteria,Bacteria Candidatus_Magasanikbacteria,Bacteria Candidatus_Marinimicrobia,Bacteria Candidatus_Melainabacteria,Bacteria Candidatus_Microgenomates,Bacteria Candidatus_Moranbacteria,Bacteria Candidatus_Nealsonbacteria,Bacteria Candidatus_Nomurabacteria,Bacteria Candidatus_Omnitrophica,Bacteria Candidatus_Pacebacteria,Bacteria Candidatus_Parcubacteria,Bacteria Candidatus_Peregrinibacteria,Bacteria Candidatus_Portnoybacteria,Bacteria Candidatus_Raymondbacteria,Bacteria Candidatus_Roizmanbacteria,Bacteria Candidatus_Saccharibacteria,Bacteria Candidatus_Shapirobacteria,Bacteria Candidatus_Spechtbacteria,Bacteria Candidatus_Staskawiczbacteria,Bacteria Candidatus_Terrybacteria,Bacteria Candidatus_Uhrbacteria,Bacteria Candidatus_Veblenbacteria,Bacteria Candidatus_Vogelbacteria,Bacteria Candidatus_Wildermuthbacteria,Bacteria Candidatus_Woesebacteria,Bacteria Candidatus_Wolfebacteria,Bacteria Candidatus_Woykebacteria,Bacteria Candidatus_Yanofskybacteria,Bacteria Candidatus_Yonathbacteria,Bacteria Candidatus_Zambryskibacteria,Bacteria Chlamydiae,Bacteria Chlorobi,Bacteria Chloroflexi,Bacteria Chrysiogenetes,Bacteria Cyanobacteria,Bacteria Deferribacteres,Bacteria Deinococcus-Thermus,Bacteria Dictyoglomi,Bacteria Elusimicrobia,Bacteria Fibrobacteres,Bacteria Firmicutes,Bacteria Fusobacteria,Bacteria Gemmatimonadetes,Bacteria Ignavibacteriae,Bacteria Kiritimatiellaeota,Bacteria Lentisphaerae,Bacteria Nitrospinae,Bacteria Nitrospirae,Bacteria Planctomycetes,Bacteria Proteobacteria,Bacteria Rhodothermaeota,Bacteria Spirochaetes,Bacteria Synergistetes,Bacteria Tenericutes,Bacteria Thermodesulfobacteria,Bacteria Thermotogae,Bacteria Verrucomicrobia,Bacteria candidate_division_CPR1,Bacteria candidate_division_CPR3,Bacteria candidate_division_NC10,Bacteria candidate_division_WWE3,Eukaryota Annelida,Eukaryota Apicomplexa,Eukaryota Arthropoda,Eukaryota Ascomycota,Eukaryota Bacillariophyta,Eukaryota Basidiomycota,Eukaryota Blastocladiomycota,Eukaryota Chlorophyta,Eukaryota Chordata,Eukaryota Chromerida,Eukaryota Chytridiomycota,Eukaryota Cnidaria,Eukaryota Cryptomycota,Eukaryota Entoprocta,Eukaryota Euglenida,Eukaryota Eustigmatophyceae,Eukaryota Gastrotricha,Eukaryota Haplosporidia,Eukaryota Microsporidia,Eukaryota Mollusca,Eukaryota Mucoromycota,Eukaryota Nematoda,Eukaryota Phaeophyceae,Eukaryota Picozoa,Eukaryota Platyhelminthes,Eukaryota Porifera,Eukaryota Rotifera,Eukaryota Streptophyta,Eukaryota Tardigrada,Eukaryota Xenacoelomorpha,Eukaryota Zoopagomycota,Archaea Parvarchaeota,Bacteria AC1,Bacteria BRC1,Bacteria Caldithrix,Bacteria EM3,Bacteria FBP,Bacteria FCPU426,Bacteria GAL15,Bacteria GN02,Bacteria GN04,Bacteria H-178,Bacteria Hyd24-12,Bacteria KSB3,Bacteria Kazan-3B-28,Bacteria LCP-89,Bacteria LD1,Bacteria MVP-21,Bacteria MVS-104,Bacteria NC10,Bacteria NKB19,Bacteria OC31,Bacteria OD1,Bacteria OP1,Bacteria OP11,Bacteria OP3,Bacteria OP8,Bacteria OP9,Bacteria OctSpA1-106,Bacteria SAR406,Bacteria SBR1093,Bacteria SC4,Bacteria SR1,Bacteria TA06,Bacteria TM6,Bacteria TM7,Bacteria TPD-58,Bacteria Thermi,Bacteria WPS-2,Bacteria WS1,Bacteria WS2,Bacteria WS3,Bacteria WS4,Bacteria WS5,Bacteria WS6,Bacteria WWE1,Bacteria ZB3
MGYA00216663,ERR1725994,Malaysia,4.1,0.0,0.0,0.0,0.0,0,31,0.0,0.0,42,1065,0,2,1312,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,38,0,9,0,0.0,0,1,5,7411,207,10,7.0,9.0,0,0.0,0,7,7455,0.0,8,72,24,0.0,0,79,0.0,0.0,0.0,0.0,3.0,2.0,48.0,53.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,9.0,0.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216664,ERR1726013,USA,4.1,0.0,0.0,0.0,0.0,0,105,0.0,0.0,18,1475,0,0,1921,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,45,0,1,2,3.0,0,1,9,17180,2424,60,2.0,42.0,3,0.0,5,23,16797,0.0,13,343,75,0.0,2,389,0.0,0.0,0.0,0.0,0.0,0.0,29.0,55.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216665,ERR1725969,Spain,4.1,0.0,0.0,0.0,0.0,0,163,0.0,0.0,97,3806,0,17,1998,0.0,0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,3.0,0.0,0.0,76.0,0.0,20.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,3,421,0,8,0,2.0,0,2,26,11749,1416,12,11.0,289.0,0,0.0,4,83,27364,0.0,24,571,156,0.0,0,933,0.0,0.0,0.0,0.0,2.0,1.0,21.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,3.0,227.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216666,ERR2592335,Croatia,4.1,0.0,0.0,0.0,0.0,0,19,0.0,0.0,9,243,0,0,1021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,19,0,2,0,3.0,0,0,7,2140,1242,3,3.0,14.0,1,0.0,1,9,7205,0.0,11,45,10,0.0,1,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216667,ERR1725999,Norway,4.1,0.0,0.0,0.0,0.0,0,5,0.0,0.0,24,200,0,0,7650,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2,2,0,2.0,0,0,0,2939,332,22,6.0,7.0,0,0.0,18,8,18759,0.0,10,14,30,0.0,0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216668,ERR2592275,USA,4.1,0.0,0.0,0.0,0.0,0,56,0.0,0.0,58,408,0,37,1735,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,22.0,2.0,7.0,0.0,0.0,0.0,3.0,57.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,43,0,201,0,4,0,2.0,0,0,4,3310,519,4,11.0,201.0,6,0.0,21,39,4569,0.0,78,383,24,0.0,12,373,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216669,ERR1713403,USA,4.1,0.0,0.0,0.0,0.0,0,128,0.0,0.0,46,521,0,1,449,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0,445,0,2,0,0.0,0,0,3,3935,370,5,2.0,182.0,2,0.0,1,20,5025,0.0,28,171,17,0.0,2,407,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216670,ERR1713367,Italy,4.1,0.0,0.0,0.0,0.0,0,48,0.0,0.0,99,473,0,13,10935,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,0.0,13.0,1.0,11.0,2.0,4.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,4,1,231,0,22,0,2.0,0,11,32,3275,1060,6,44.0,91.0,5,0.0,38,111,30188,0.0,76,78,37,0.0,0,367,0.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216671,ERR1725940,Australia,4.1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,9,80,0,0,1004,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,2,0,2,0,1.0,0,0,0,454,133,5,1.0,1.0,0,0.0,2,2,5495,0.0,0,3,2,0.0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216672,ERR1713339,Canada,4.1,0.0,0.0,0.0,0.0,0,10,0.0,0.0,5,86,0,0,436,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,13,0,0,0,0.0,0,0,3,1607,682,0,0.0,12.0,0,0.0,1,0,2117,0.0,3,24,22,0.0,1,54,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216673,ERR1726020,USA,4.1,0.0,0.0,0.0,0.0,0,147,0.0,0.0,35,571,0,1,366,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134,0,451,0,1,0,1.0,0,0,8,3517,365,2,2.0,167.0,3,0.0,1,17,4435,0.0,23,167,28,0.0,1,376,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,2.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216674,ERR2592328,Australia,4.1,3.0,0.0,0.0,0.0,0,19,0.0,0.0,28,204,0,3,2412,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,57,0,3,0,0.0,0,1,7,1605,421,4,8.0,23.0,10,0.0,2,27,12113,0.0,59,56,42,0.0,17,68,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216675,ERR1725983,Israel,4.1,0.0,0.0,0.0,0.0,0,114,0.0,0.0,80,700,0,7,342,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7,0,224,0,11,1,0.0,0,0,4,4186,348,3,32.0,22.0,0,0.0,0,99,7778,0.0,18,281,34,0.0,0,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00216676,ERR1713371,Sri Lanka,4.1,0.0,0.0,0.0,0.0,0,47,0.0,0.0,17,591,0,5,2886,0.0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9,1,37,0,11,0,0.0,0,14,2,7316,121,3,9.0,18.0,1,0.0,0,3,97046,0.0,12,54,86,0.0,0,87,0.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGYA00085622,ERR1725944,Australia,3.0,0.0,0.0,0.0,0.0,0,95,0.0,0.0,4,1236,0,1,1121,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,33,0,14,1,0.0,0,0,0,19704,3070,7,0.0,0.0,0,0.0,1,58,21388,0.0,16,115,163,0.0,0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,202.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
