run ID,associated phenotype,pipeline,Archaea Euryarchaeota,Bacteria Acidobacteria,Bacteria Actinobacteria,Bacteria Bacteroidetes,Bacteria Chloroflexi,Bacteria Cyanobacteria,Bacteria Elusimicrobia,Bacteria Firmicutes,Bacteria Fusobacteria,Bacteria Lentisphaerae,Bacteria Nitrospirae,Bacteria Proteobacteria,Bacteria Spirochaetes,Bacteria Synergistetes,Bacteria Tenericutes,Bacteria Verrucomicrobia
ERR209591,D003093,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209592,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209593,D003093,3,0.0,0.0,1.0,50.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0
ERR209594,D003093,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209595,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
ERR209596,D003093,3,0.0,0.0,2.0,58.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0
ERR209597,D003093,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209598,D003093,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209599,D003093,3,0.0,0.0,4.0,99.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209600,D003093,3,0.0,0.0,2.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209601,D003093,3,0.0,0.0,4.0,38.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ERR209602,D003093,3,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209603,D003093,3,0.0,0.0,2.0,82.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
ERR209604,D003093,3,0.0,0.0,1.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209605,D003093,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209606,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
ERR209607,D003093,3,0.0,0.0,1.0,58.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209608,D003093,3,0.0,0.0,2.0,46.0,0.0,6.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209609,D003093,3,0.0,0.0,0.0,24.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209610,D003093,3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209611,D003093,3,0.0,0.0,1.0,46.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
ERR209612,D003093,3,0.0,0.0,0.0,37.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
ERR209613,D003093,3,0.0,0.0,1.0,18.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ERR209614,D003093,3,0.0,0.0,0.0,27.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ERR209616,D003093,3,0.0,0.0,1.0,9.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
ERR209617,D003093,3,0.0,0.0,0.0,29.0,0.0,0.0,0.0,115.0,0.0,2.0,0.0,12.0,0.0,0.0,4.0,0.0
ERR209618,D003093,3,0.0,0.0,0.0,8.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
ERR209619,D003093,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ERR209620,D003093,3,0.0,0.0,1.0,123.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209621,D003093,3,0.0,0.0,1.0,345.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
ERR209622,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209623,D003093,3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209624,D003093,3,0.0,0.0,3.0,18.0,0.0,4.0,0.0,79.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0
ERR209625,D003093,3,0.0,0.0,1.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
ERR209626,D003093,3,0.0,0.0,1.0,76.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209627,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209628,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209629,D003093,3,1.0,0.0,2.0,58.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,2.0
ERR209630,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ERR209631,D003093,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209632,D003093,3,4.0,1.0,24.0,59.0,0.0,0.0,0.0,309.0,0.0,5.0,0.0,2.0,0.0,1.0,14.0,17.0
ERR209633,D003093,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
ERR209634,D003093,3,1.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ERR209635,D003093,3,0.0,0.0,0.0,20.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209636,D003093,3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209637,D003093,3,0.0,0.0,0.0,164.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
ERR209638,D003093,3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209639,D003093,3,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209640,D006262,3,0.0,0.0,0.0,59.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209641,D006262,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209642,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209643,D006262,3,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209644,D006262,3,1.0,0.0,3.0,85.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0
ERR209645,D006262,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
ERR209646,D003093,3,0.0,0.0,0.0,40.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209647,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209648,D006262,3,0.0,1.0,7.0,153.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209650,D006262,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209651,D006262,3,0.0,0.0,2.0,53.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0
ERR209653,D006262,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209654,D006262,3,0.0,0.0,0.0,103.0,0.0,2.0,0.0,76.0,0.0,7.0,0.0,8.0,0.0,0.0,5.0,1.0
ERR209655,D003093,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209656,D006262,3,0.0,0.0,1.0,14.0,0.0,0.0,0.0,56.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209657,D006262,3,0.0,0.0,0.0,27.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209658,D006262,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209659,D006262,3,0.0,0.0,0.0,17.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209660,D006262,3,0.0,0.0,1.0,97.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
ERR209661,D006262,3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209662,D006262,3,0.0,0.0,0.0,6.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ERR209663,D006262,3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209664,D006262,3,0.0,0.0,1.0,14.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209665,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209666,D006262,3,0.0,0.0,0.0,19.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
ERR209667,D006262,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209668,D006262,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ERR209669,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ERR209670,D006262,3,0.0,0.0,0.0,20.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209671,D006262,3,0.0,0.0,0.0,21.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209672,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209673,D006262,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209674,D006262,3,0.0,0.0,0.0,19.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
ERR209675,D003093,3,0.0,1.0,8.0,53.0,0.0,1.0,0.0,169.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ERR209676,D003093,3,0.0,0.0,0.0,8.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209677,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209678,D003093,3,0.0,0.0,1.0,23.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ERR209679,D003424,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209680,D003424,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209681,D003424,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209684,D003424,3,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209685,D003424,3,0.0,0.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209690,D003424,3,0.0,0.0,5.0,1788.0,0.0,1.0,0.0,512.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0
ERR209691,D003424,3,0.0,0.0,0.0,37.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209692,D003424,3,0.0,0.0,7.0,126.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
ERR209693,D003424,3,0.0,0.0,11.0,167.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
ERR209695,D003424,3,0.0,0.0,1.0,71.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ERR209696,D003424,3,0.0,0.0,0.0,30.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209697,D003424,3,0.0,0.0,0.0,34.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
ERR209698,D003424,3,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209699,D003424,3,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209700,D003424,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209701,D003424,3,0.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209706,D003424,3,0.0,0.0,1.0,257.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0
ERR209707,D003424,3,0.0,0.0,3.0,260.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0
ERR209708,D003424,3,0.0,0.0,2.0,32.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ERR209709,D003424,3,0.0,0.0,2.0,66.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
ERR209710,D003424,3,0.0,0.0,1.0,170.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ERR209711,D003424,3,0.0,0.0,1.0,167.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209715,D003424,3,0.0,0.0,20.0,293.0,0.0,0.0,0.0,57.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ERR209716,D003424,3,0.0,0.0,3.0,298.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0
ERR209717,D003424,3,0.0,0.0,4.0,328.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0
ERR209729,D003424,3,0.0,0.0,0.0,20.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ERR209730,D003424,3,0.0,0.0,0.0,24.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209731,D003424,3,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209732,D003424,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ERR209739,D003424,3,0.0,0.0,3.0,19.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
ERR209740,D003424,3,0.0,0.0,1.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
ERR209743,D003424,3,0.0,0.0,0.0,459.0,0.0,2.0,0.0,376.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,3.0
ERR209744,D003424,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209745,D003424,3,0.0,0.0,0.0,60.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209746,D003424,3,0.0,0.0,0.0,86.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
ERR209747,D003424,3,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209748,D003424,3,0.0,0.0,2.0,23.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
ERR209749,D003424,3,0.0,0.0,0.0,38.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0
ERR209754,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209755,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209756,D003093,3,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209757,D003093,3,2.0,1.0,4.0,64.0,0.0,4.0,0.0,246.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0
ERR209758,D003093,3,0.0,0.0,7.0,100.0,0.0,1.0,0.0,310.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
ERR209759,D003093,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209760,D003093,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209761,D003093,3,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ERR209762,D003093,3,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ERR209763,D003093,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209764,D003093,3,0.0,0.0,29.0,507.0,0.0,1.0,0.0,727.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
ERR209765,D003093,3,0.0,0.0,15.0,513.0,0.0,1.0,0.0,814.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
ERR209766,D003093,3,0.0,0.0,1.0,66.0,0.0,1.0,0.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209767,D003093,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209768,D003093,3,0.0,0.0,19.0,251.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209769,D003093,3,0.0,0.0,11.0,252.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ERR209770,D003093,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209772,D003093,3,0.0,0.0,0.0,41.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209773,D003093,3,0.0,0.0,0.0,46.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209774,D003093,3,0.0,0.0,2.0,17.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209776,D003093,3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209777,D003093,3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209780,D003093,3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209782,D003093,3,0.0,0.0,1.0,16.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209783,D003093,3,0.0,0.0,2.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209788,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209789,D003093,3,0.0,0.0,1.0,24.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209791,D003093,3,0.0,0.0,0.0,15.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209792,D003093,3,0.0,0.0,0.0,14.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209793,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209794,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209795,D003093,3,0.0,0.0,2.0,12.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ERR209796,D003093,3,0.0,0.0,0.0,12.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209799,D003093,3,0.0,0.0,2.0,32.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209800,D003093,3,0.0,0.0,2.0,36.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209801,D003093,3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209802,D003093,3,0.0,0.0,2.0,53.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209803,D003093,3,0.0,0.0,4.0,263.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,79.0,0.0,0.0,1.0,0.0
ERR209804,D003093,3,0.0,0.0,9.0,303.0,0.0,0.0,0.0,206.0,1.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0
ERR209805,D003093,3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ERR209806,D003093,3,0.0,0.0,4.0,57.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
ERR209807,D003093,3,0.0,0.0,1.0,17.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ERR209808,D003093,3,0.0,0.0,5.0,16.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ERR209815,D003093,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209816,D003093,3,0.0,0.0,1.0,57.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ERR209817,D003093,3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ERR209818,D003093,3,0.0,0.0,3.0,14.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ERR209821,D003093,3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209822,D003093,3,0.0,0.0,1.0,36.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
ERR209827,D003093,3,0.0,0.0,1.0,204.0,0.0,0.0,0.0,266.0,3.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
ERR209828,D003093,3,0.0,0.0,6.0,228.0,0.0,0.0,0.0,317.0,2.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0
ERR209829,D003093,3,0.0,0.0,1.0,88.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209830,D003093,3,0.0,0.0,4.0,107.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209834,D003093,3,0.0,0.0,10.0,219.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
ERR209835,D003093,3,0.0,0.0,6.0,220.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
ERR209836,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209837,D003093,3,0.0,0.0,4.0,44.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209838,D003093,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
