,Azonexaceae,Opisthonectidae,Burkholderiaceae,Bdellovibrionaceae,Clostridiales_Family_XIII._Incertae_Sedis,Zoogloeaceae,Clostridiaceae,Microscillaceae,Bodonidae,Gemmatimonadaceae,Spirochaetaceae,Sporomusaceae,Pseudomonadaceae,Lachnospiraceae,Rikenellaceae,geographic_location,Ectothiorhodospiraceae,Spongiibacteraceae,Eubacteriaceae,Bacillaceae,Tokophryidae,Methanoregulaceae,Deferribacteraceae,Desulfobacteraceae,Caryophyllaceae,sample_id,Rhodobiaceae,Nostocaceae,Alcaligenaceae,Bacteroidaceae,Chromobacteriaceae,Paludibacteraceae,Gregarinidae,Hyphomonadaceae,Debaryomycetaceae,Metopidae,Scenedesmaceae,Victivallaceae,Chitinophagaceae,Methanobacteriaceae,Clostridiales_Family_XII._Incertae_Sedis,Christensenellaceae,Methanomassiliicoccaceae,Desulfuromonadaceae,Holophagaceae,Marinilabiliaceae,Rhodobacteraceae,Lentimicrobiaceae,Selenomonadaceae,Phyllobacteriaceae,Syntrophobacteraceae,Peptococcaceae,Peptostreptococcaceae,Discophryidae,Planococcaceae,Syntrophorhabdaceae,Rhogostomidae,Dipodascaceae,Leptotrichiaceae,Gallionellaceae,Xanthomonadaceae,collection_date,Dysgonamonadaceae,Sutterellaceae,Methanospirillaceae,Enterococcaceae,Oxalobacteraceae,Nitrosomonadaceae,study,Balneolaceae,Campylobacteraceae,Bacteriovoracaceae,Lecudinidae,Caenomorphidae,Methylocystaceae,Shewanellaceae,Saprospiraceae,Ardenticatenaceae,Cyprididae,Ktedonobacteraceae,Actinomycetaceae,Acholeplasmataceae,Histiostomatidae,Paraphysomonadaceae,Caldilineaceae,Monhysteridae,Hydrogenophilaceae,Saccharomycetaceae,Phycisphaeraceae,Porphyromonadaceae,Coriobacteriaceae,Fabaceae,Desulfomicrobiaceae,Flavobacteriaceae,Anaerolineaceae,Pythiaceae,Acidithiobacillaceae,Yersiniaceae,Oligoflexaceae,Atopobiaceae,Erysipelotrichaceae,Prolixibacteraceae,Propionibacteriaceae,Sterolibacteriaceae,Moraxellaceae,Succinivibrionaceae,Carnobacteriaceae,Chilodonellidae,Synechococcaceae,Streptomycetaceae,Beutenbergiaceae,Aeromonadaceae,Barnesiellaceae,Helicobacteraceae,Saccharospirillaceae,Halomonadaceae,Rhizobiaceae,Methylophilaceae,Halanaerobiaceae,Prorodontidae,Microbacteriaceae,Leptospiraceae,Rubritaleaceae,Lactobacillaceae,Termopsidae,Muribaculaceae,Arcellidae,Nocardiaceae,Veillonellaceae,Anaeroplasmataceae,Acidaminococcaceae,Hexamitidae,Pasteurellaceae,Solanaceae,Syntrophaceae,Erwiniaceae,Hyphomicrobiaceae,Diplogasteridae,Caulobacteraceae,Cytophagaceae,Streptococcaceae,Bifidobacteriaceae,Prevotellaceae,Leuconostocaceae,Fibrobacteraceae,Candidatus_Brocadiaceae,Eggerthellaceae,Cryomorphaceae,Opitutaceae,Ascoideaceae,Neodiplogasteridae,Spiroplasmataceae,Oligosphaeraceae,Nocardioidaceae,sample_name,Geobacteraceae,Verrucomicrobiaceae,Methylococcaceae,Chthoniobacteraceae,Micrococcaceae,Acaridae,Thiotrichaceae,Chromatiaceae,Fusobacteriaceae,Comamonadaceae,Rhabditidae,Rhodanobacteraceae,Neisseriaceae,Polyangiaceae,Sphingobacteriaceae,Acetobacteraceae,Rhodospirillaceae,Parameciidae,Coxiellaceae,Synergistaceae,Enterobacteriaceae,Rhodocyclaceae,Tannerellaceae,Caldisericaceae,Intrasporangiaceae,Bradyrhizobiaceae,Nannocystaceae,analysis_id,Xanthobacteraceae,Desulfobulbaceae,Mycobacteriaceae,Oscillochloridaceae,Parachlamydiaceae,Sphingomonadaceae,Cryptosporangiaceae,Crocinitomicaceae,Erythrobacteraceae,Oscillospiraceae,Ruminococcaceae,Desulfovibrionaceae,Kofleriaceae,Microthrixaceae,Psychodidae,Akkermansiaceae,Elusimicrobiaceae
14,13.0,0.0,137.0,37.0,23.0,103.0,67.0,2.0,0.0,82.0,19.0,259.0,531.0,1925.0,135.0,Canada,0.0,0.0,102.0,20.0,0.0,0.0,0.0,1.0,1.0,ERS1426788,0.0,0.0,19.0,548.0,10.0,43.0,0.0,2.0,0.0,0.0,0.0,0.0,56.0,83.0,6.0,402.0,1.0,0.0,5.0,18.0,328.0,236.0,99.0,1.0,15.0,22.0,354.0,0.0,33.0,2.0,2.0,79.0,16315.0,30.0,308.0,2016-02-01,56.0,33.0,1.0,112.0,179.0,3.0,study 1,0.0,348.0,12.0,0.0,0.0,12.0,0.0,17.0,1.0,0.0,0.0,49.0,51.0,0.0,0.0,2.0,0.0,38.0,37.0,0.0,43.0,138.0,1.0,7.0,2374.0,45.0,0.0,0.0,7.0,0.0,26.0,415.0,13.0,271.0,5.0,2604.0,97.0,891.0,0.0,0.0,0.0,3.0,41.0,5.0,3.0,0.0,40.0,17.0,1.0,2.0,0.0,77.0,0.0,0.0,120.0,0.0,40.0,0.0,3.0,2226.0,0.0,529.0,0.0,138.0,1.0,0.0,9.0,6.0,0.0,108.0,14.0,6451.0,339.0,250.0,5.0,11.0,0.0,214.0,2.0,2.0,0.0,3.0,0.0,56.0,5.0,wastewater metagenome,3.0,2.0,0.0,3.0,9.0,1.0,7.0,0.0,48.0,2551.0,46.0,24.0,3344.0,0.0,5.0,15.0,5.0,0.0,6.0,177.0,344.0,83.0,42.0,2.0,3.0,0.0,0.0,MGYA00216462,7.0,117.0,21.0,2.0,6.0,88.0,1.0,0.0,4.0,14.0,4427.0,305.0,2.0,5.0,0.0,364.0,0.0
15,9.0,0.0,921.0,30.0,8.0,64.0,45.0,0.0,5.0,12.0,21.0,33.0,1549.0,1824.0,75.0,Canada,0.0,1.0,64.0,27.0,0.0,17.0,0.0,1.0,0.0,ERS1426789,2.0,3.0,119.0,198.0,18.0,76.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,204.0,6.0,457.0,1.0,1.0,9.0,9.0,573.0,193.0,64.0,5.0,7.0,13.0,78.0,0.0,40.0,31.0,4.0,78.0,10002.0,16.0,548.0,2016-01-26,8.0,26.0,2.0,57.0,23.0,16.0,study 1,0.0,711.0,7.0,0.0,0.0,7.0,1.0,555.0,0.0,0.0,0.0,75.0,16.0,2.0,9.0,6.0,0.0,180.0,25.0,0.0,12.0,172.0,1.0,9.0,1618.0,484.0,0.0,0.0,1.0,1.0,21.0,338.0,26.0,175.0,5.0,2104.0,7.0,784.0,0.0,1.0,5.0,25.0,59.0,4.0,11.0,1.0,12.0,59.0,8.0,1.0,0.0,334.0,9.0,24.0,51.0,7.0,6.0,0.0,12.0,641.0,6.0,103.0,0.0,57.0,0.0,140.0,3.0,37.0,26.0,100.0,30.0,1135.0,498.0,160.0,7.0,13.0,3.0,63.0,4.0,11.0,16.0,6.0,0.0,3.0,24.0,wastewater metagenome,4.0,45.0,0.0,1.0,32.0,0.0,10.0,0.0,372.0,2269.0,103.0,586.0,1612.0,0.0,12.0,80.0,7.0,0.0,1.0,188.0,145.0,71.0,9.0,0.0,21.0,8.0,0.0,MGYA00216576,24.0,59.0,1306.0,0.0,8.0,121.0,4.0,8.0,14.0,3.0,2542.0,135.0,0.0,12.0,0.0,256.0,0.0
16,2.0,0.0,8.0,1.0,8.0,0.0,36.0,1.0,1.0,2.0,6.0,35.0,10436.0,742.0,327.0,Gambia,0.0,0.0,173.0,5.0,0.0,0.0,0.0,0.0,0.0,ERS1426806,0.0,0.0,15.0,24.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,116.0,0.0,241.0,0.0,0.0,6.0,4.0,23.0,3.0,101.0,0.0,1.0,7.0,49.0,0.0,2.0,4.0,0.0,1.0,64.0,1.0,2115.0,2016-01-28,2.0,7.0,8.0,15.0,59.0,0.0,study 1,0.0,42.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,185.0,1.0,0.0,82.0,105.0,0.0,1.0,0.0,0.0,139.0,322.0,2.0,75.0,0.0,61285.0,8.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,11.0,2.0,2.0,59.0,0.0,5.0,0.0,5.0,358.0,1.0,107.0,0.0,5.0,0.0,15.0,0.0,2.0,0.0,3.0,0.0,212.0,172.0,181.0,22.0,4.0,0.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,wastewater metagenome,2.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,87.0,5.0,2.0,41.0,0.0,1.0,7.0,1.0,0.0,2.0,63.0,21.0,8.0,2.0,1.0,4.0,0.0,0.0,MGYA00216469,1.0,40.0,6.0,0.0,4.0,10.0,0.0,0.0,0.0,2.0,685.0,26.0,1.0,9.0,26.0,117.0,1.0
17,21.0,0.0,43.0,6.0,9.0,65.0,48.0,0.0,8.0,0.0,6.0,27.0,495.0,2512.0,61.0,Ireland,0.0,0.0,12.0,8.0,0.0,0.0,0.0,2.0,0.0,ERS1426810,0.0,0.0,17.0,297.0,7.0,18.0,0.0,5.0,0.0,0.0,0.0,2.0,20.0,26.0,15.0,419.0,0.0,0.0,2.0,7.0,422.0,6.0,202.0,0.0,2.0,9.0,66.0,1.0,9.0,1.0,3.0,25.0,818.0,3.0,306.0,2016-02-10,7.0,56.0,1.0,38.0,12.0,27.0,study 1,0.0,352.0,14.0,0.0,0.0,3.0,11.0,68.0,0.0,0.0,0.0,31.0,16.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,3.0,269.0,1.0,0.0,7000.0,17.0,0.0,0.0,29.0,0.0,29.0,382.0,3.0,57.0,4.0,24439.0,29.0,185.0,0.0,0.0,0.0,22.0,92.0,18.0,20.0,0.0,5.0,24.0,5.0,0.0,0.0,165.0,2.0,0.0,76.0,0.0,20.0,0.0,0.0,1178.0,11.0,288.0,0.0,29.0,1.0,0.0,12.0,9.0,1.0,148.0,106.0,307.0,644.0,253.0,6.0,7.0,0.0,86.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,wastewater metagenome,9.0,7.0,0.0,0.0,19.0,0.0,10.0,2.0,50.0,1696.0,14.0,19.0,1688.0,0.0,24.0,15.0,8.0,1.0,2.0,49.0,194.0,28.0,15.0,0.0,7.0,9.0,0.0,MGYA00216644,3.0,23.0,2.0,0.0,3.0,85.0,5.0,8.0,1.0,9.0,3664.0,54.0,2.0,3.0,0.0,224.0,0.0
18,15.0,0.0,70.0,9.0,4.0,59.0,43.0,0.0,2.0,1.0,6.0,210.0,71.0,993.0,64.0,Spain,1.0,0.0,28.0,3.0,0.0,0.0,1.0,1.0,0.0,ERS1426801,0.0,0.0,7.0,268.0,32.0,196.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,68.0,4.0,172.0,1.0,2.0,2.0,29.0,101.0,106.0,87.0,0.0,3.0,9.0,338.0,2.0,6.0,1.0,4.0,43.0,7481.0,11.0,120.0,2016-02-10,27.0,18.0,2.0,0.0,8.0,8.0,study 1,0.0,685.0,10.0,0.0,0.0,4.0,10.0,21.0,1.0,0.0,0.0,16.0,11.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,20.0,66.0,0.0,9.0,950.0,13.0,0.0,0.0,4.0,0.0,6.0,176.0,11.0,129.0,4.0,1202.0,19.0,98.0,0.0,0.0,0.0,0.0,280.0,7.0,4.0,1.0,3.0,4.0,2.0,0.0,0.0,15.0,1.0,2.0,33.0,0.0,6.0,0.0,0.0,759.0,0.0,325.0,0.0,49.0,0.0,0.0,7.0,5.0,2.0,47.0,14.0,1357.0,132.0,135.0,4.0,7.0,0.0,33.0,1.0,3.0,7.0,2.0,0.0,1.0,2.0,wastewater metagenome,7.0,4.0,0.0,0.0,8.0,0.0,25.0,0.0,135.0,1377.0,21.0,5.0,1414.0,0.0,10.0,6.0,2.0,0.0,4.0,80.0,132.0,105.0,17.0,1.0,3.0,2.0,0.0,MGYA00216657,3.0,63.0,7.0,0.0,2.0,24.0,0.0,1.0,4.0,6.0,1299.0,263.0,3.0,0.0,0.0,119.0,0.0
19,36.0,0.0,60.0,2.0,20.0,62.0,156.0,1.0,0.0,6.0,342.0,666.0,144.0,2350.0,1118.0,India,0.0,0.0,42.0,4.0,0.0,25.0,3.0,3.0,0.0,ERS1426809,0.0,0.0,5.0,1119.0,169.0,727.0,0.0,4.0,0.0,5.0,0.0,10.0,12.0,80.0,32.0,367.0,1.0,0.0,192.0,5.0,58.0,24.0,2211.0,0.0,3.0,24.0,21.0,0.0,1.0,15.0,1.0,0.0,818.0,7.0,89.0,2016-01-27,18.0,131.0,12.0,3.0,7.0,14.0,study 1,0.0,1308.0,15.0,0.0,0.0,8.0,1.0,10.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,11.0,7.0,1.0,1.0,26.0,197.0,6.0,3.0,852.0,76.0,0.0,0.0,0.0,2.0,123.0,310.0,71.0,54.0,1.0,178.0,308.0,1.0,0.0,0.0,0.0,0.0,1675.0,27.0,42.0,0.0,3.0,3.0,6.0,0.0,0.0,17.0,68.0,0.0,768.0,0.0,97.0,0.0,1.0,2225.0,4.0,606.0,0.0,17.0,0.0,21.0,3.0,2.0,0.0,25.0,0.0,358.0,1266.0,4449.0,44.0,38.0,0.0,59.0,0.0,23.0,0.0,0.0,0.0,4.0,1.0,wastewater metagenome,52.0,12.0,4.0,2.0,2.0,0.0,16.0,0.0,463.0,340.0,2.0,15.0,98.0,0.0,46.0,23.0,31.0,4.0,13.0,239.0,291.0,314.0,269.0,22.0,2.0,0.0,0.0,MGYA00216566,3.0,11.0,7.0,0.0,16.0,36.0,0.0,1.0,2.0,10.0,2261.0,481.0,2.0,1.0,0.0,53.0,23.0
20,8.0,0.0,61.0,6.0,5.0,33.0,102.0,2.0,1.0,0.0,2.0,26.0,533.0,2079.0,104.0,Austria,0.0,3.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,ERS1426781,0.0,0.0,11.0,936.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,43.0,8.0,328.0,0.0,0.0,2.0,2.0,220.0,20.0,173.0,0.0,1.0,7.0,91.0,0.0,5.0,1.0,2.0,3.0,988.0,4.0,262.0,2016-02-04,9.0,186.0,1.0,79.0,9.0,2.0,study 1,0.0,392.0,6.0,0.0,0.0,4.0,18.0,48.0,0.0,0.0,0.0,38.0,8.0,0.0,0.0,2.0,0.0,13.0,24.0,4.0,1.0,122.0,0.0,2.0,2715.0,7.0,0.0,0.0,1.0,0.0,16.0,368.0,2.0,79.0,3.0,6242.0,289.0,174.0,0.0,0.0,1.0,42.0,56.0,17.0,2.0,0.0,11.0,14.0,1.0,0.0,0.0,104.0,0.0,0.0,75.0,0.0,26.0,0.0,1.0,1447.0,12.0,266.0,0.0,18.0,0.0,1.0,3.0,4.0,2.0,83.0,14.0,460.0,340.0,517.0,5.0,2.0,0.0,248.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,wastewater metagenome,6.0,7.0,1.0,0.0,5.0,0.0,2.0,1.0,40.0,1441.0,10.0,25.0,664.0,6.0,10.0,20.0,4.0,0.0,3.0,61.0,237.0,29.0,124.0,1.0,10.0,2.0,1.0,MGYA00216496,3.0,27.0,3.0,0.0,6.0,50.0,0.0,4.0,2.0,29.0,8392.0,141.0,4.0,9.0,0.0,233.0,0.0
21,5.0,0.0,17.0,4.0,19.0,6.0,51.0,0.0,0.0,3.0,17.0,654.0,67.0,2316.0,201.0,Colombia,0.0,0.0,217.0,7.0,0.0,2.0,0.0,3.0,0.0,ERS1426793,0.0,0.0,42.0,95.0,12.0,88.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,160.0,0.0,759.0,0.0,0.0,33.0,3.0,21.0,19.0,156.0,1.0,0.0,75.0,238.0,0.0,5.0,64.0,1.0,0.0,257.0,2.0,43.0,2016-01-27,4.0,10.0,93.0,24.0,3.0,2.0,study 1,0.0,320.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,245.0,1.0,0.0,122.0,123.0,0.0,0.0,0.0,0.0,49.0,357.0,110.0,42.0,0.0,212.0,39.0,33.0,0.0,0.0,0.0,0.0,21.0,5.0,3.0,0.0,2.0,2.0,0.0,4.0,0.0,27.0,56.0,1.0,140.0,0.0,16.0,0.0,1.0,5946.0,0.0,869.0,1.0,3.0,1.0,20.0,1.0,6.0,0.0,29.0,1.0,188.0,546.0,1324.0,13.0,3.0,0.0,124.0,0.0,163.0,0.0,0.0,0.0,2.0,3.0,wastewater metagenome,4.0,6.0,7.0,11.0,8.0,0.0,1.0,5.0,71.0,114.0,3.0,3.0,39.0,0.0,0.0,36.0,5.0,0.0,26.0,743.0,206.0,71.0,17.0,0.0,4.0,5.0,0.0,MGYA00216512,4.0,162.0,24.0,0.0,20.0,16.0,7.0,0.0,2.0,4.0,2177.0,1895.0,3.0,9.0,0.0,461.0,14.0
22,43.0,2.0,219.0,22.0,9.0,51.0,10.0,5.0,0.0,2.0,6.0,13.0,105.0,654.0,73.0,Iceland,0.0,1.0,1.0,8.0,0.0,0.0,0.0,5.0,0.0,ERS1426812,1.0,1.0,4.0,213.0,17.0,86.0,0.0,5.0,0.0,0.0,0.0,0.0,39.0,9.0,14.0,89.0,2.0,0.0,2.0,2.0,184.0,24.0,22.0,0.0,8.0,5.0,10.0,0.0,5.0,2.0,2.0,6.0,395.0,3.0,93.0,2016-02-02,4.0,19.0,0.0,8.0,18.0,15.0,study 1,0.0,242.0,23.0,0.0,0.0,0.0,0.0,163.0,3.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,3.0,56.0,0.0,5.0,6509.0,27.0,0.0,0.0,0.0,0.0,1.0,84.0,6.0,12.0,5.0,6036.0,8.0,121.0,0.0,0.0,0.0,1.0,189.0,12.0,5.0,1.0,39.0,3.0,2.0,0.0,0.0,27.0,1.0,0.0,24.0,0.0,25.0,0.0,0.0,106.0,0.0,28.0,0.0,13.0,0.0,3.0,2.0,1.0,0.0,15.0,46.0,321.0,89.0,146.0,1.0,1.0,0.0,20.0,1.0,4.0,2.0,0.0,0.0,0.0,4.0,wastewater metagenome,1.0,9.0,5.0,0.0,1.0,0.0,14.0,2.0,28.0,3640.0,8.0,17.0,200.0,2.0,14.0,23.0,1.0,0.0,1.0,8.0,35.0,98.0,20.0,0.0,3.0,1.0,0.0,MGYA00216661,0.0,19.0,3.0,0.0,0.0,52.0,0.0,15.0,2.0,14.0,818.0,24.0,1.0,1.0,0.0,14.0,0.0
23,2.0,0.0,73.0,16.0,4.0,49.0,6.0,2.0,0.0,4.0,2.0,27.0,188.0,252.0,29.0,Australia,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,ERS1426779,1.0,0.0,5.0,34.0,13.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,2.0,72.0,0.0,0.0,3.0,2.0,87.0,10.0,18.0,0.0,9.0,3.0,109.0,0.0,1.0,1.0,8.0,1.0,583.0,5.0,282.0,2016-02-04,18.0,8.0,0.0,1.0,11.0,4.0,study 1,0.0,237.0,1.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,29.0,0.0,2.0,3302.0,12.0,0.0,0.0,0.0,1.0,5.0,54.0,2.0,35.0,2.0,7155.0,1.0,5.0,0.0,0.0,0.0,0.0,74.0,2.0,1.0,0.0,15.0,6.0,4.0,0.0,0.0,27.0,0.0,0.0,19.0,0.0,4.0,0.0,3.0,200.0,0.0,57.0,0.0,32.0,0.0,2.0,0.0,5.0,1.0,54.0,14.0,483.0,54.0,23.0,1.0,2.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,wastewater metagenome,0.0,6.0,0.0,0.0,2.0,0.0,20.0,0.0,2.0,2087.0,7.0,22.0,1128.0,0.0,9.0,16.0,4.0,0.0,3.0,41.0,43.0,46.0,4.0,2.0,2.0,6.0,0.0,MGYA00216493,1.0,38.0,2.0,0.0,4.0,25.0,0.0,7.0,1.0,2.0,372.0,54.0,2.0,0.0,0.0,33.0,0.0
24,0.0,0.0,6.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,5.0,37.0,234.0,5.0,Botswana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ERS1426785,0.0,0.0,1.0,35.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,4.0,84.0,1.0,20.0,2016-01-25,0.0,2.0,0.0,4.0,7.0,0.0,study 1,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,18.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,5.0,25.0,2.0,14.0,0.0,157.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,8.0,3.0,0.0,29.0,0.0,3.0,0.0,0.0,203.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,47.0,89.0,46.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,wastewater metagenome,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,65.0,2.0,2.0,153.0,0.0,0.0,2.0,4.0,2.0,4.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,MGYA00216451,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,479.0,13.0,0.0,0.0,0.0,60.0,0.0
25,1.0,0.0,97.0,21.0,8.0,36.0,33.0,2.0,0.0,19.0,8.0,68.0,79.0,597.0,32.0,Iran,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,ERS1426811,0.0,0.0,5.0,174.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,43.0,14.0,158.0,0.0,0.0,3.0,7.0,94.0,20.0,141.0,0.0,5.0,3.0,182.0,0.0,0.0,4.0,2.0,2.0,1780.0,13.0,131.0,2016-02-02,10.0,76.0,2.0,4.0,15.0,11.0,study 1,0.0,642.0,16.0,0.0,0.0,3.0,0.0,6.0,0.0,9.0,0.0,15.0,0.0,7.0,0.0,2.0,0.0,13.0,2.0,0.0,6.0,37.0,0.0,2.0,4613.0,14.0,0.0,0.0,0.0,0.0,4.0,83.0,19.0,13.0,7.0,2710.0,161.0,8.0,0.0,0.0,0.0,0.0,111.0,4.0,5.0,1.0,16.0,4.0,9.0,1.0,0.0,26.0,0.0,2.0,21.0,0.0,19.0,2.0,1.0,735.0,2.0,166.0,0.0,140.0,0.0,1.0,0.0,3.0,1.0,32.0,4.0,802.0,88.0,202.0,0.0,2.0,0.0,39.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,wastewater metagenome,0.0,3.0,0.0,0.0,7.0,0.0,64.0,0.0,25.0,2556.0,110.0,6.0,911.0,0.0,12.0,4.0,1.0,0.0,3.0,79.0,45.0,83.0,23.0,0.0,2.0,0.0,0.0,MGYA00216474,0.0,27.0,0.0,0.0,1.0,39.0,0.0,6.0,3.0,7.0,1530.0,68.0,0.0,0.0,6.0,72.0,0.0
26,7.0,0.0,12.0,2.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,7.0,30.0,162.0,14.0,Switzerland,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,ERS1426790,0.0,0.0,3.0,18.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,46.0,3.0,0.0,44.0,0.0,0.0,2.0,2.0,58.0,6.0,2.0,0.0,1.0,0.0,9.0,0.0,1.0,1.0,22.0,3.0,234.0,2.0,145.0,2016-01-27,1.0,2.0,0.0,0.0,0.0,1.0,study 1,0.0,170.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,310.0,8.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,14.0,3.0,332.0,0.0,33.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,14.0,2.0,0.0,8.0,0.0,2.0,0.0,2.0,167.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,6.0,17.0,55.0,41.0,17.0,2.0,1.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,wastewater metagenome,1.0,21.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,283.0,2.0,38.0,90.0,2.0,1.0,7.0,1.0,0.0,0.0,7.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,MGYA00216498,1.0,8.0,0.0,0.0,1.0,29.0,0.0,0.0,1.0,1.0,377.0,7.0,4.0,0.0,0.0,20.0,0.0
27,1.0,0.0,31.0,14.0,3.0,30.0,11.0,0.0,0.0,0.0,5.0,84.0,49.0,653.0,31.0,Germany,1.0,0.0,47.0,5.0,0.0,1.0,0.0,1.0,0.0,ERS1426795,0.0,0.0,14.0,62.0,20.0,56.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,126.0,0.0,0.0,3.0,1.0,91.0,17.0,66.0,1.0,1.0,3.0,231.0,0.0,4.0,5.0,0.0,3.0,1276.0,0.0,365.0,2016-02-08,11.0,15.0,1.0,33.0,1.0,2.0,study 1,0.0,78.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,2.0,0.0,10.0,1.0,2.0,7.0,43.0,0.0,6.0,298.0,18.0,0.0,0.0,0.0,0.0,4.0,170.0,4.0,51.0,1.0,788.0,25.0,111.0,0.0,0.0,0.0,1.0,18.0,0.0,2.0,0.0,8.0,10.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,6.0,0.0,1.0,910.0,0.0,118.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,56.0,3.0,115.0,128.0,89.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,wastewater metagenome,1.0,3.0,0.0,0.0,7.0,0.0,2.0,0.0,24.0,646.0,23.0,25.0,1081.0,0.0,2.0,15.0,0.0,0.0,6.0,86.0,93.0,32.0,7.0,1.0,4.0,2.0,3.0,MGYA00216624,0.0,138.0,1.0,0.0,2.0,41.0,0.0,0.0,6.0,1.0,917.0,124.0,0.0,1.0,0.0,112.0,1.0
